Date,Symbol,Close,High,Low,Open,Volume,Prev_Close,Next_Open,Earn_Date,EPS_Est,EPS_Res,Surprise
2020-12-04,AAPL,121.16834259033203,121.77294596812663,120.4447982398615,121.51524430827394,78260400.0,121.85224151611328,121.22781359803948,,1.41,1.68,0.1898
2020-12-07,AAPL,122.65507507324219,123.46781951064582,121.16834689053623,121.22781359803948,86712000.0,121.16834259033203,123.26958916283792,,1.41,1.68,0.1898
2020-12-08,AAPL,123.27949523925781,123.87419254762946,122.00090812528343,123.26958916283792,82225500.0,122.65507507324219,123.42815981467936,,1.41,1.68,0.1898
2020-12-09,AAPL,120.7024917602539,124.83559386792912,119.92939439471925,123.42815981467936,115089200.0,123.27949523925781,119.43381983002497,,1.41,1.68,0.1898
2020-12-10,AAPL,122.14957427978516,122.77400489941888,119.0869181312784,119.43381983002497,81312200.0,120.7024917602539,121.3467468990091,,1.41,1.68,0.1898
2020-12-11,AAPL,121.3269271850586,121.67382889336821,119.4833837501674,121.3467468990091,86939800.0,122.14957427978516,121.515236114007,,1.41,1.68,0.1898
2020-12-14,AAPL,120.7024917602539,122.2586001288503,120.4646173928332,121.515236114007,79184500.0,121.3269271850586,123.23984077550581,,1.41,1.68,0.1898
2020-12-15,AAPL,126.74851989746094,126.76834717287936,123.03169975495211,123.23984077550581,157243700.0,120.7024917602539,126.28269102772143,,1.41,1.68,0.1898
2020-12-16,AAPL,126.67914581298828,127.23418856187412,125.44020570430358,126.28269102772143,98208600.0,126.74851989746094,127.75949906182646,,1.41,1.68,0.1898
2020-12-17,AAPL,127.56127166748047,128.4334903511398,126.90710765473597,127.75949906182646,94359800.0,126.67914581298828,127.81898240014566,,1.41,1.68,0.1898
2020-12-18,AAPL,125.5393295288086,127.95774309020369,125.00410648348884,127.81898240014566,192541500.0,127.56127166748047,123.91383116029819,,1.41,1.68,0.1898
2020-12-21,AAPL,127.09542846679688,127.17472244897581,122.35772267901582,123.91383116029819,121251600.0,125.5393295288086,130.4455042548885,,1.41,1.68,0.1898
2020-12-22,AAPL,130.71311950683594,133.22073264412876,128.50283984528693,130.4455042548885,168904800.0,127.09542846679688,130.99064887860894,,1.41,1.68,0.1898
2020-12-23,AAPL,129.80126953125,131.25824902321392,129.62285431106775,130.99064887860894,88223700.0,130.71311950683594,130.15809486153572,,1.41,1.68,0.1898
2020-12-24,AAPL,130.80233764648438,132.27915965003973,129.94004019996967,130.15809486153572,54930100.0,129.80126953125,132.80445310520668,,1.41,1.68,0.1898
2020-12-28,AAPL,135.48056030273438,136.12480301043942,132.3286892876804,132.80445310520668,124486200.0,130.80233764648438,136.8285375043935,,1.41,1.68,0.1898
2020-12-29,AAPL,133.67666625976562,137.56198030988986,133.15135690629089,136.8285375043935,121047300.0,135.48056030273438,134.38039334679627,,1.41,1.68,0.1898
2020-12-30,AAPL,132.53684997558594,134.78676930670028,132.21967406821312,134.38039334679627,96452100.0,133.67666625976562,132.89366136205535,,1.41,1.68,0.1898
2020-12-31,AAPL,131.51596069335938,133.5478253087459,130.5545420478903,132.89366136205535,99116600.0,132.53684997558594,132.33861946156387,,1.41,1.68,0.1898
2021-01-04,AAPL,128.26498413085938,132.42781951198282,125.6384298147719,132.33861946156387,143301900.0,131.51596069335938,127.74959248350771,,1.41,1.68,0.1898
2021-01-05,AAPL,129.850830078125,130.5743819941272,127.29365586690058,127.74959248350771,97664900.0,128.26498413085938,126.58993611477449,,1.41,1.68,0.1898
2021-01-06,AAPL,125.47984313964844,129.89047412782114,125.26178848722282,126.58993611477449,155088000.0,129.850830078125,127.22426535729943,,1.41,1.68,0.1898
2021-01-07,AAPL,129.76161193847656,130.46533647993016,126.72868938054519,127.22426535729943,109578200.0,125.47984313964844,131.25826508633307,,1.41,1.68,0.1898
2021-01-08,AAPL,130.8816375732422,131.4565076049692,129.07773349536285,131.25826508633307,105158200.0,129.76161193847656,128.0469471263904,,1.41,1.68,0.1898
2021-01-11,AAPL,127.83879852294922,129.01827198695918,127.36304973137409,128.0469471263904,100384500.0,130.8816375732422,127.36304410820614,,1.41,1.68,0.1898
2021-01-12,AAPL,127.66039276123047,128.54251752014153,125.73755527862463,127.36304410820614,91951100.0,127.83879852294922,127.62072916663746,,1.41,1.68,0.1898
2021-01-13,AAPL,129.7318878173828,130.28693053102222,127.3531290092768,127.62072916663746,88636800.0,127.66039276123047,129.6427013552736,,1.41,1.68,0.1898
2021-01-14,AAPL,127.76942443847656,129.8409287560992,127.62074254502143,129.6427013552736,90221800.0,129.7318878173828,127.64055677283626,,1.41,1.68,0.1898
2021-01-15,AAPL,126.01506805419922,129.0678181109136,125.87630737542948,127.64055677283626,111598500.0,127.76942443847656,126.64941397967692,,1.41,1.68,0.1898
2021-01-19,AAPL,126.698974609375,127.57119329596271,125.81684984636,126.64941397967692,90757300.0,126.01506805419922,127.52163851946128,,1.41,1.68,0.1898
2021-01-20,AAPL,130.86181640625,131.31775304710658,127.4126111786335,127.52163851946128,104319500.0,126.698974609375,132.61615228017803,,1.41,1.68,0.1898
2021-01-21,AAPL,135.6589813232422,138.43421019190848,132.40800368742129,132.61615228017803,120150900.0,130.86181640625,135.07423052267146,,1.41,1.68,0.1898
2021-01-22,AAPL,137.8395538330078,138.61265139586277,133.82538410354812,135.07423052267146,114459400.0,135.6589813232422,141.80413843247428,,1.41,1.68,0.1898
2021-01-25,AAPL,141.65545654296875,143.80625478854378,135.3319012952781,141.80413843247428,157611700.0,137.8395538330078,142.32945041686003,,1.41,1.68,0.1898
2021-01-26,AAPL,141.89334106445312,143.02325387578864,140.11917030114162,142.32945041686003,98390600.0,141.65545654296875,142.1609436555323,,1.41,1.68,0.1898
2021-01-27,AAPL,140.80307006835938,143.02325629831762,139.16767509291438,142.1609436555323,140843800.0,141.89334106445312,138.28553673847335,2021-01-27,1.41,1.68,0.1898
2021-01-28,AAPL,135.8770294189453,140.73368348510468,135.4904807286235,138.28553673847335,142621100.0,140.80307006835938,134.628204095786,,0.99,1.4,0.41840000000000005
2021-01-29,AAPL,130.79244995117188,135.53015622049224,129.05793361463626,134.628204095786,177523800.0,135.8770294189453,132.56657633563603,,0.99,1.4,0.41840000000000005
2021-02-01,AAPL,132.953125,134.18215889058797,129.77152051348202,132.56657633563603,106239800.0,130.79244995117188,134.52906663409996,,0.99,1.4,0.41840000000000005
2021-02-02,AAPL,133.79562377929688,135.1039366512956,133.41898115194581,134.52906663409996,83305400.0,132.953125,134.55880226918163,,0.99,1.4,0.41840000000000005
2021-02-03,AAPL,132.75491333007812,134.56872346929944,132.42783132558438,134.55880226918163,89880900.0,133.79562377929688,135.09402535329895,,0.99,1.4,0.41840000000000005
2021-02-04,AAPL,136.17437744140625,136.18428351719245,133.39914871951223,135.09402535329895,84183100.0,132.75491333007812,136.33815217920252,,0.99,1.4,0.41840000000000005
2021-02-05,AAPL,135.7524871826172,136.40762861490575,134.85912351777134,136.33815217920252,75693800.0,136.17437744140625,135.02789091441582,,0.99,1.4,0.41840000000000005
2021-02-08,AAPL,135.9014129638672,135.95104765238244,133.9260674734507,135.02789091441582,71297200.0,135.7524871826172,135.61354826347286,,0.99,1.4,0.41840000000000005
2021-02-09,AAPL,135.00804138183594,136.86427583827964,134.84923157484786,135.61354826347286,76774200.0,135.9014129638672,135.47455981623114,,0.99,1.4,0.41840000000000005
2021-02-10,AAPL,134.39259338378906,135.98081238556708,133.40988117247127,135.47455981623114,73046600.0,135.00804138183594,134.89882275349234,,0.99,1.4,0.41840000000000005
2021-02-11,AAPL,134.13450622558594,135.38521839101477,132.78452469858013,134.89882275349234,64280000.0,134.39259338378906,133.36026681398644,,0.99,1.4,0.41840000000000005
2021-02-12,AAPL,134.37274169921875,134.53156663484012,132.70512531433295,133.36026681398644,60145100.0,134.13450622558594,134.49186036417268,,0.99,1.4,0.41840000000000005
2021-02-16,AAPL,132.20880126953125,135.00801865616705,131.8117389529448,134.49186036417268,80576300.0,134.37274169921875,130.28309710626456,,0.99,1.4,0.41840000000000005
2021-02-17,AAPL,129.87611389160156,131.24595244516027,128.51621136293377,130.28309710626456,97918500.0,132.20880126953125,128.24820295436643,,0.99,1.4,0.41840000000000005
2021-02-18,AAPL,128.75445556640625,129.0423125222409,126.4713962386598,128.24820295436643,96856700.0,129.87611389160156,129.28053832483133,,0.99,1.4,0.41840000000000005
2021-02-19,AAPL,128.9132537841797,129.74707708606485,127.8511442603183,129.28053832483133,87668800.0,128.75445556640625,127.0669645296321,,0.99,1.4,0.41840000000000005
2021-02-22,AAPL,125.07177734375,128.76437388656157,124.67472256770328,127.0669645296321,103916400.0,128.9132537841797,122.84827983772692,,0.99,1.4,0.41840000000000005
2021-02-23,AAPL,124.93280792236328,125.77654457886015,117.51783713609136,122.84827983772692,158273000.0,125.07177734375,124.01958380915855,,0.99,1.4,0.41840000000000005
2021-02-24,AAPL,124.42655944824219,124.63501149360545,121.32954897634254,124.01958380915855,111039900.0,124.93280792236328,123.76150507254467,,0.99,1.4,0.41840000000000005
2021-02-25,AAPL,120.09868621826172,125.52839091962409,119.65200431694484,123.76150507254467,148199500.0,124.42655944824219,121.6868955672051,,0.99,1.4,0.41840000000000005
2021-02-26,AAPL,120.36669921875,123.93024863147251,120.30713607932306,121.6868955672051,164560400.0,120.09868621826172,122.83835571951744,,0.99,1.4,0.41840000000000005
2021-03-01,AAPL,126.84859466552734,126.98756270452652,121.88542877787006,122.83835571951744,116307900.0,120.36669921875,127.46402128688611,,0.99,1.4,0.41840000000000005
2021-03-02,AAPL,124.19825744628906,127.77173512755735,124.08906719833675,127.46402128688611,102260900.0,126.84859466552734,123.89053821976361,,0.99,1.4,0.41840000000000005
2021-03-03,AAPL,121.16079711914062,124.78390954915092,120.94241661938041,123.89053821976361,112966300.0,124.19825744628906,120.85309417269335,,0.99,1.4,0.41840000000000005
2021-03-04,AAPL,119.24502563476562,122.68946410954997,117.74615492975623,120.85309417269335,178155000.0,121.16079711914062,120.08875926835887,,0.99,1.4,0.41840000000000005
2021-03-05,AAPL,120.5255126953125,121.04168616333465,116.7038766636271,120.08875926835887,153766600.0,119.24502563476562,120.03913341789608,,0.99,1.4,0.41840000000000005
